,lg_id,word_row_ind,word,lg_name
2360,1,0,coser,spanish
2361,1,0,aguja,spanish
2362,1,0,punzón,spanish
2363,1,0,hilo,spanish
2364,1,0,teɲir,spanish
2365,1,0,capa,spanish
2366,1,0,manta,spanish
2367,1,0,poncho,spanish
2368,1,0,ruana,spanish
2369,1,0,vestido,spanish
2370,1,0,abrigo,spanish
2371,1,0,saco,spanish
2372,1,0,camisa,spanish
2374,1,0,falda,spanish
2377,1,0,hierbas,spanish
2378,1,0,pantalones,spanish
2379,1,0,calzones,spanish
2380,1,0,media,spanish
2381,1,0,calcetín,spanish
2382,1,0,zapato,spanish
2383,1,0,bota,spanish
2384,1,0,zapatero,spanish
2385,1,0,sombrero,spanish
2386,1,0,gorro,spanish
2387,1,0,cinturón,spanish
2388,1,0,faja,spanish
2389,1,0,guante,spanish
2390,1,0,velo,spanish
2391,1,0,bolsillo,spanish
2392,1,0,botón,spanish
2393,1,0,alfiler,spanish
2394,1,0,adorno,spanish
2395,1,0,ornato,spanish
2396,1,0,joya,spanish
2397,1,0,anillo,spanish
2398,1,0,sortija,spanish
2399,1,0,brazalete,spanish
2400,1,0,pulsera,spanish
2401,1,0,collar,spanish
2402,1,0,chaquira,spanish
2403,1,0,abalorio,spanish
2404,1,0,arete,spanish
2405,1,0,aro,spanish
2406,1,0,pendiente,spanish
2407,1,0,cinta,spanish
2408,1,0,tocado,spanish
2409,1,0,tatuaje,spanish
2410,1,0,paɲuelo,spanish
2411,1,0,trapo,spanish
2412,1,0,toalla,spanish
2413,1,0,peine,spanish
2414,1,0,cepillo,spanish
2415,1,0,trenzar,spanish
2416,1,0,navaja,spanish
2418,1,0,afeitar,spanish
2419,1,0,ungüento,spanish
2420,1,0,jabón,spanish
2421,1,0,espejo,spanish
2422,1,0,habitar,spanish
2424,1,0,morar,spanish
2425,1,0,casa,spanish
2426,1,0,cabaɲa,spanish
2427,1,0,choza,spanish
2430,1,0,huerta,spanish
2431,1,0,granja,spanish
2432,1,0,toldo,spanish
2433,1,0,cancha,spanish
2434,1,0,patio,spanish
2437,1,0,hombres,spanish
2438,1,0,cocina,spanish
2441,1,0,reunión,spanish
2442,1,0,cuarto,spanish
2443,1,0,pieza,spanish
2444,1,0,puerta,spanish
2445,1,0,jamba,spanish
2448,1,0,larguero,spanish
2449,1,0,cerradura,spanish
2450,1,0,candado,spanish
2451,1,0,cerrojo,spanish
2452,1,0,llave,spanish
2455,1,0,pared,spanish
2456,1,0,muro,spanish
2457,1,0,fogón,spanish
2458,1,0,estufa,spanish
2459,1,0,chimenea,spanish
2460,1,0,escalera,spanish
2461,1,0,cama,spanish
2462,1,0,almohada,spanish
2463,1,0,frazada,spanish
2464,1,0,cobija,spanish
2465,1,0,silla,spanish
2466,1,0,mesa,spanish
2467,1,0,lámpara,spanish
2468,1,0,antorcha,spanish
2469,1,0,vela,spanish
2470,1,0,repisa,spanish
2471,1,0,batea,spanish
2472,1,0,artesa,spanish
2473,1,0,techo,spanish
2474,1,0,paja,spanish
2475,1,0,cumbrera,spanish
2476,1,0,viga,spanish
2478,1,0,poste,spanish
2479,1,0,tabla,spanish
2481,1,0,albaɲil,spanish
2482,1,0,masón,spanish
2483,1,0,ladrillo,spanish
2484,1,0,argamasa,spanish
2485,1,0,adobe,spanish
2486,1,0,labrador,spanish
2487,1,0,ranchero,spanish
2488,1,0,agricultor,spanish
2490,1,0,chacra,spanish
2491,1,0,jardín,spanish
2492,1,0,huerto,spanish
2493,1,0,cultivar,spanish
2494,1,0,labrar,spanish
2495,1,0,cerca,spanish
2496,1,0,cerco,spanish
2497,1,0,zanja,spanish
2498,1,0,canal,spanish
2499,1,0,arar,spanish
2500,1,0,surco,spanish
2501,1,0,excavar,spanish
2502,1,0,cavar,spanish
2503,1,0,laya,spanish
2504,1,0,pala,spanish
2505,1,0,azadón,spanish
2506,1,0,azada,spanish
2507,1,0,horqueta,spanish
2508,1,0,rastro,spanish
2509,1,0,rastrillo,spanish
2510,1,0,sembrar,spanish
2511,1,0,desparramar,spanish
2512,1,0,semilla,spanish
2513,1,0,segar,spanish
2514,1,0,cosechar,spanish
2515,1,0,hoz,spanish
2516,1,0,guadaɲa,spanish
2517,1,0,trillar,spanish
2518,1,0,desgranar,spanish
2519,1,0,era,spanish
2520,1,0,lugar,spanish
2521,1,0,para,spanish
2523,1,0,cosecha,spanish
2524,1,0,siega,spanish
2525,1,0,grano,spanish
2526,1,0,trigo,spanish
2527,1,0,cebada,spanish
2528,1,0,centeno,spanish
2529,1,0,avena,spanish
2530,1,0,maíz,spanish
2531,1,0,arroz,spanish
2532,1,0,hierba,spanish
2533,1,0,pasto,spanish
2534,1,0,heno,spanish
2536,1,0,planta,spanish
2537,1,0,plantar,spanish
2539,1,0,raíz,spanish
2540,1,0,rama,spanish
2541,1,0,hoja,spanish
2542,1,0,flor,spanish
2544,1,0,roble,spanish
2545,1,0,haya,spanish
2546,1,0,abedul,spanish
2547,1,0,pino,spanish
2548,1,0,abeto,spanish
2549,1,0,bellota,spanish
2550,1,0,enredadera,spanish
2551,1,0,bejuco,spanish
2552,1,0,liana,spanish
2553,1,0,tabaco,spanish
2554,1,0,fumar,spanish
2555,1,0,pipa,spanish
2556,1,0,tocón,spanish
2557,1,0,cepa,spanish
2558,1,0,tronco,spanish
2560,1,0,bifurcada,spanish
2561,1,0,corteza,spanish
2562,1,0,savia,spanish
2563,1,0,palmera,spanish
2564,1,0,coco,spanish
2565,1,0,cítrico,spanish
2566,1,0,plátano,spanish
2567,1,0,banano,spanish
2568,1,0,baniano,spanish
2569,1,0,camote,spanish
2570,1,0,batata,spanish
2571,1,0,ɲame,spanish
2572,1,0,mandioca,spanish
2573,1,0,yuca,spanish
2574,1,0,calabaza,spanish
2575,1,0,zapallo,spanish
2577,1,0,calabazo,spanish
2578,1,0,bambú,spanish
2579,1,0,caɲa,spanish
2582,1,0,barbasco,spanish
2583,1,0,ortiga,spanish
2584,1,0,hongo,spanish
2585,1,0,seta,spanish
2586,1,0,hacer,spanish
2587,1,0,trabajar,spanish
2588,1,0,encorvar,spanish
2589,1,0,doblar,spanish
2591,1,0,amarrar,spanish
2592,1,0,atar,spanish
2593,1,0,desatar,spanish
2594,1,0,cadena,spanish
2595,1,0,cuerda,spanish
2596,1,0,soga,spanish
2597,1,0,nudo,spanish
2598,1,0,golpear,spanish
2599,1,0,machacar,spanish
2600,1,0,con,spanish
2602,1,0,puɲo,spanish
2603,1,0,cortar,spanish
2604,1,0,tumbar,spanish
2605,1,0,talar,spanish
2606,1,0,tajar,spanish
2607,1,0,picar,spanish
2608,1,0,apuɲalar,spanish
2610,1,0,tijeras,spanish
2611,1,0,hacha,spanish
2612,1,0,azuela,spanish
2613,1,0,quebrar,spanish
2614,1,0,quebrado,spanish
2615,1,0,hender,spanish
2616,1,0,partir,spanish
2617,1,0,romper,spanish
2618,1,0,rasgar,spanish
2619,1,0,desollar,spanish
2620,1,0,frotar,spanish
2621,1,0,enjugar,spanish
2622,1,0,alargar,spanish
2623,1,0,estirar,spanish
2624,1,0,tender,spanish
2625,1,0,tirar,spanish
2626,1,0,jalar,spanish
2627,1,0,extender,spanish
2628,1,0,esparcir,spanish
2629,1,0,colgar,spanish
2630,1,0,apretar,spanish
2631,1,0,oprimir,spanish
2632,1,0,estrujar,spanish
2633,1,0,exprimir,spanish
2634,1,0,vaciar,spanish
2635,1,0,verter,spanish
2636,1,0,derramar,spanish
2637,1,0,lavar,spanish
2638,1,0,barrer,spanish
2639,1,0,escoba,spanish
2640,1,0,herramienta,spanish
2641,1,0,carpintero,spanish
2642,1,0,edificar,spanish
2643,1,0,construir,spanish
2644,1,0,perforar,spanish
2645,1,0,ahuecar,spanish
2646,1,0,serrucho,spanish
2647,1,0,sierra,spanish
2648,1,0,martillo,spanish
2649,1,0,clavo,spanish
2651,1,0,adhesivo,spanish
2652,1,0,herrero,spanish
2653,1,0,fragua,spanish
2654,1,0,yunque,spanish
2655,1,0,fundir,spanish
2656,1,0,oro,spanish
2657,1,0,plata,spanish
2658,1,0,cobre,spanish
2659,1,0,bronce,spanish
2660,1,0,hierro,spanish
2661,1,0,plomo,spanish
2662,1,0,estaɲo,spanish
2663,1,0,alfarero,spanish
2664,1,0,moldear,spanish
2665,1,0,formar,spanish
2666,1,0,barro,spanish
2667,1,0,arcilla,spanish
2668,1,0,vidrio,spanish
2671,1,0,cesto,spanish
2672,1,0,canasto,spanish
2673,1,0,canasta,spanish
2674,1,0,estera,spanish
2675,1,0,tapete,spanish
2676,1,0,alfombra,spanish
2677,1,0,bolsa,spanish
2679,1,0,malla,spanish
2680,1,0,abanico,spanish
2681,1,0,abanicar,spanish
2682,1,0,aventar,spanish
2683,1,0,ventilar,spanish
2684,1,0,esculpir,spanish
2685,1,0,escultor,spanish
2686,1,0,estatua,spanish
2687,1,0,escoplo,spanish
2688,1,0,cincel,spanish
2689,1,0,pintura,spanish
2690,1,0,pintar,spanish
2691,1,0,mover,spanish
2692,1,0,volcar,spanish
2693,1,0,darse,spanish
2694,1,0,vuelta,spanish
2695,1,0,dar,spanish
2697,1,0,voltear,spanish
2698,1,0,enrollar,spanish
2699,1,0,envolver,spanish
2700,1,0,rodar,spanish
2701,1,0,arrollar,spanish
2703,1,0,dejar,spanish
2704,1,0,caer,spanish
2705,1,0,torcer,spanish
2706,1,0,ascender,spanish
2707,1,0,subir,spanish
2708,1,0,levantar,spanish
2711,1,0,escurrir,spanish
2712,1,0,echar,spanish
2714,1,0,coger,spanish
2715,1,0,sacudir,spanish
2716,1,0,fluir,spanish
2717,1,0,correr,spanish
2718,1,0,hundir,spanish
2719,1,0,flotar,spanish
2720,1,0,nadar,spanish
2721,1,0,zambullirse,spanish
2722,1,0,salpicar,spanish
2723,1,0,navegar,spanish
2724,1,0,volar,spanish
2725,1,0,soplar,spanish
2726,1,0,gatear,spanish
2727,1,0,arrodillarse,spanish
2728,1,0,agacharse,spanish
2729,1,0,ponerse,spanish
2730,1,0,en,spanish
2731,1,0,cuclillas,spanish
2732,1,0,resbalar,spanish
2733,1,0,saltar,spanish
2734,1,0,brincar,spanish
2735,1,0,patear,spanish
2736,1,0,bailar,spanish
2737,1,0,caminar,spanish
2738,1,0,andar,spanish
2739,1,0,lisiar,spanish
2741,1,0,ir,spanish
2743,1,0,trepar,spanish
2744,1,0,bajar,spanish
2745,1,0,descender,spanish
2746,1,0,salir,spanish
2747,1,0,venir,spanish
2748,1,0,volver,spanish
2749,1,0,regresar,spanish
2750,1,0,irse,spanish
2751,1,0,marcharse,spanish
2753,1,0,desaparecer,spanish
2754,1,0,huir,spanish
2755,1,0,seguir,spanish
2756,1,0,perseguir,spanish
2757,1,0,llegar,spanish
2758,1,0,alcanzar,spanish
2759,1,0,acercarse,spanish
2760,1,0,aproximarse,spanish
2761,1,0,entrar,spanish
2762,1,0,llevar,spanish
2763,1,0,cargar,spanish
2776,1,0,sobre,spanish
2780,1,0,bajo,spanish
2783,1,0,traer,spanish
2784,1,0,enviar,spanish
2785,1,0,mandar,spanish
2786,1,0,guiar,spanish
2787,1,0,conducir,spanish
2789,1,0,montar,spanish
2790,1,0,empujar,spanish
2791,1,0,carretera,spanish
2792,1,0,camino,spanish
2793,1,0,senda,spanish
2794,1,0,puente,spanish
2795,1,0,carro,spanish
2796,1,0,carretón,spanish
2797,1,0,rueda,spanish
2798,1,0,eje,spanish
2799,1,0,yugo,spanish
2800,1,0,buque,spanish
2801,1,0,barco,spanish
2802,1,0,bote,spanish
2803,1,0,canoa,spanish
2804,1,0,batanga,spanish
2805,1,0,balsa,spanish
2806,1,0,remo,spanish
2808,1,0,corto,spanish
2809,1,0,remar,spanish
2810,1,0,timón,spanish
2811,1,0,mástil,spanish
2813,1,0,ancla,spanish
2814,1,0,puerto,spanish
2815,1,0,desembarcar,spanish
2817,1,0,poseer,spanish
2819,1,0,tomar,spanish
2821,1,0,agarrar,spanish
2822,1,0,empuɲar,spanish
2824,1,0,asir,spanish
2828,1,0,apoyar,spanish
2829,1,0,obtener,spanish
2830,1,0,conseguir,spanish
2831,1,0,conservar,spanish
2832,1,0,retener,spanish
2833,1,0,guardar,spanish
2834,1,0,cosa,spanish
2836,1,0,devolver,spanish
2838,1,0,proteger,spanish
2839,1,0,salvar,spanish
2840,1,0,rescatar,spanish
2841,1,0,destruir,spanish
2842,1,0,daɲar,spanish
2843,1,0,herir,spanish
2844,1,0,buscar,spanish
2845,1,0,encontrar,spanish
2846,1,0,hallar,spanish
2847,1,0,perder,spanish
2848,1,0,soltar,spanish
2849,1,0,largar,spanish
2850,1,0,dinero,spanish
2851,1,0,moneda,spanish
2852,1,0,rico,spanish
2853,1,0,pobre,spanish
2854,1,0,mendigo,spanish
2855,1,0,avaro,spanish
2856,1,0,mezquino,spanish
2857,1,0,prestar,spanish
2858,1,0,pedir,spanish
2859,1,0,prestado,spanish
2860,1,0,deber,spanish
2861,1,0,deuda,spanish
2862,1,0,pagar,spanish
2863,1,0,calcul,spanish
2864,1,0,cuenta,spanish
2865,1,0,impuesto,spanish
2866,1,0,tributo,spanish
2867,1,0,alquilar,spanish
2868,1,0,emplear,spanish
2869,1,0,salario,spanish
2870,1,0,sueldo,spanish
2871,1,0,ganar,spanish
2872,1,0,comprar,spanish
2873,1,0,vender,spanish
2874,1,0,trocar,spanish
2875,1,0,comerciante,spanish
2876,1,0,mercado,spanish
2877,1,0,tienda,spanish
2878,1,0,almacén,spanish
2879,1,0,precio,spanish
2880,1,0,caro,spanish
2881,1,0,barato,spanish
2882,1,0,repartir,spanish
2883,1,0,distribuir,spanish
2884,1,0,pesar,spanish
2885,1,0,después,spanish
2886,1,0,atrás,spanish
2887,1,0,detrás,spanish
2888,1,0,al,spanish
2889,1,0,lado,spanish
2891,1,0,abajo,spanish
2893,1,0,debajo,spanish
2894,1,0,delante,spanish
2895,1,0,antes,spanish
2897,1,0,delantero,spanish
2899,1,0,adentro,spanish
2900,1,0,dentro,spanish
2901,1,0,afuera,spanish
2902,1,0,fuera,spanish
2903,1,0,exterior,spanish
2905,1,0,arriba,spanish
2906,1,0,encima,spanish
2908,1,0,sitio,spanish
2909,1,0,poner,spanish
2910,1,0,sentar,spanish
2911,1,0,acostarse,spanish
2912,1,0,echarse,spanish
2916,1,0,quedar,spanish
2917,1,0,permanecer,spanish
2918,1,0,sobras,spanish
2919,1,0,recoger,spanish
2920,1,0,reunir,spanish
2922,1,0,amontonar,spanish
2923,1,0,juntar,spanish
2924,1,0,unir,spanish
2925,1,0,separar,spanish
2926,1,0,apartar,spanish
2927,1,0,dividir,spanish
2928,1,0,abrir,spanish
2929,1,0,cerrar,spanish
2930,1,0,cubrir,spanish
2931,1,0,esconder,spanish
2932,1,0,alto,spanish
2933,1,0,elevado,spanish
2935,1,0,cima,spanish
2936,1,0,fondo,spanish
2937,1,0,final,spanish
2938,1,0,extremo,spanish
2939,1,0,puntiagudo,spanish
2940,1,0,borde,spanish
2941,1,0,orilla,spanish
2942,1,0,margen,spanish
2944,1,0,costado,spanish
2945,1,0,medio,spanish
2946,1,0,centro,spanish
2947,1,0,derecha,spanish
2948,1,0,izquierda,spanish
2950,1,0,próximo,spanish
2951,1,0,lejos,spanish
2952,1,0,este,spanish
2953,1,0,levante,spanish
2954,1,0,oeste,spanish
2955,1,0,poniente,spanish
2956,1,0,norte,spanish
2957,1,0,sur,spanish
2958,1,0,crecer,spanish
2959,1,0,medir,spanish
2960,1,0,braza,spanish
2961,1,0,grande,spanish
2962,1,0,chico,spanish
2963,1,0,pequeɲo,spanish
2964,1,0,largo,spanish
2967,1,0,ancho,spanish
2968,1,0,amplio,spanish
2969,1,0,angosto,spanish
2970,1,0,estrecho,spanish
2971,1,0,grueso,spanish
2972,1,0,delgado,spanish
2973,1,0,profundo,spanish
2974,1,0,hondo,spanish
2976,1,0,poco,spanish
2978,1,0,plano,spanish
2979,1,0,derecho,spanish
2980,1,0,recto,spanish
2981,1,0,torcido,spanish
2982,1,0,gancho,spanish
2983,1,0,esquina,spanish
2984,1,0,rincón,spanish
2985,1,0,cruz,spanish
2986,1,0,cuadrado,spanish
2987,1,0,redondo,spanish
2988,1,0,círculo,spanish
2989,1,0,pelota,spanish
2990,1,0,esfera,spanish
2991,1,0,globo,spanish
2992,1,0,línea,spanish
2993,1,0,agujero,spanish
2994,1,0,semejante,spanish
2995,1,0,parecido,spanish
2996,1,0,cambiar,spanish
2997,1,0,mudar,spanish
2998,1,0,cero,spanish
2999,1,0,nada,spanish
3000,1,0,uno,spanish
3001,1,0,dos,spanish
3002,1,0,tres,spanish
3003,1,0,cuatro,spanish
3004,1,0,cinco,spanish
3005,1,0,seis,spanish
3006,1,0,siete,spanish
3007,1,0,ocho,spanish
3008,1,0,nueve,spanish
3009,1,0,diez,spanish
3010,1,0,once,spanish
3011,1,0,doce,spanish
3012,1,0,quince,spanish
3013,1,0,veinte,spanish
3014,1,0,ciento,spanish
3015,1,0,cien,spanish
3016,1,0,mil,spanish
3017,1,0,contar,spanish
3018,1,0,cada,spanish
3019,1,0,todo,spanish
3020,1,0,mucho,spanish
3021,1,0,más,spanish
3023,1,0,bastante,spanish
3024,1,0,suficiente,spanish
3025,1,0,un,spanish
3027,1,0,algo,spanish
3028,1,0,alguno,spanish
3029,1,0,multitud,spanish
3030,1,0,lleno,spanish
3031,1,0,vacío,spanish
3032,1,0,pedazo,spanish
3033,1,0,parte,spanish
3034,1,0,mitad,spanish
3035,1,0,solo,spanish
3036,1,0,solamente,spanish
3037,1,0,primero,spanish
3038,1,0,último,spanish
3039,1,0,segundo,spanish
3040,1,0,par,spanish
3042,1,0,veces,spanish
3043,1,0,tercero,spanish
3047,1,0,edad,spanish
3048,1,0,nuevo,spanish
3049,1,0,tierno,spanish
3052,1,0,temprano,spanish
3053,1,0,tarde,spanish
3054,1,0,ahora,spanish
3056,1,0,seguida,spanish
3057,1,0,inmediatamente,spanish
3058,1,0,rápido,spanish
3059,1,0,despacio,spanish
3060,1,0,lentamente,spanish
3061,1,0,apurarse,spanish
3063,1,0,prisa,spanish
3064,1,0,demorar,spanish
3065,1,0,retrasar,spanish
3066,1,0,tardar,spanish
3067,1,0,empezar,spanish
3068,1,0,comenzar,spanish
3069,1,0,inicio,spanish
3070,1,0,durar,spanish
3071,1,0,fin,spanish
3072,1,0,acabar,spanish
3073,1,0,terminar,spanish
3074,1,0,finalizar,spanish
3076,1,0,detenerse,spanish
3077,1,0,cesar,spanish
3078,1,0,listo,spanish
3079,1,0,preparado,spanish
3080,1,0,siempre,spanish
3082,1,0,menudo,spanish
3083,1,0,frecuentemente,spanish
3086,1,0,pronto,spanish
3087,1,0,por,spanish
3090,1,0,nunca,spanish
3091,1,0,jamás,spanish
3092,1,0,otra,spanish
3093,1,0,vez,spanish
3096,1,0,día,spanish
3097,1,0,noche,spanish
3098,1,0,madrugada,spanish
3099,1,0,amanecer,spanish
3100,1,0,maɲana,spanish
3101,1,0,mediodía,spanish
3103,1,0,vísperas,spanish
3105,1,0,hoy,spanish
3107,1,0,pasado,spanish
3109,1,0,ayer,spanish
3110,1,0,anteayer,spanish
3111,1,0,hora,spanish
3112,1,0,reloj,spanish
3113,1,0,semana,spanish
3114,1,0,domingo,spanish
3115,1,0,lunes,spanish
3116,1,0,martes,spanish
3117,1,0,miércoles,spanish
3118,1,0,jueves,spanish
3119,1,0,viernes,spanish
3120,1,0,sábado,spanish
3121,1,0,mes,spanish
3122,1,0,aɲo,spanish
3123,1,0,invierno,spanish
3124,1,0,primavera,spanish
3125,1,0,verano,spanish
3126,1,0,otoɲo,spanish
3127,1,0,estación,spanish
3128,1,0,oler,spanish
3129,1,0,olfatear,spanish
3130,1,0,husmear,spanish
3133,1,0,fragante,spanish
3134,1,0,bien,spanish
3135,1,0,oliente,spanish
3136,1,0,hediondo,spanish
3137,1,0,gustar,spanish
3138,1,0,saborear,spanish
3140,1,0,salado,spanish
3141,1,0,amargo,spanish
3142,1,0,ácido,spanish
3143,1,0,agrio,spanish
3144,1,0,salobre,spanish
3145,1,0,oír,spanish
3146,1,0,escuchar,spanish
3147,1,0,sonido,spanish
3148,1,0,ruido,spanish
3149,1,0,alta,spanish
3150,1,0,voz,spanish
3151,1,0,ruidoso,spanish
3152,1,0,silencio,spanish
3153,1,0,tranquilo,spanish
3154,1,0,ver,spanish
3155,1,0,mirar,spanish
3156,1,0,contemplar,spanish
3157,1,0,mostrar,spanish
3158,1,0,seɲalar,spanish
3159,1,0,brillar,spanish
3160,1,0,brillante,spanish
3161,1,0,resplandor,spanish
3162,1,0,color,spanish
3163,1,0,claro,spanish
3164,1,0,oscuro,spanish
3165,1,0,blanco,spanish
3166,1,0,negro,spanish
3167,1,0,rojo,spanish
3168,1,0,azul,spanish
3170,1,0,amarillo,spanish
3171,1,0,tocar,spanish
3172,1,0,pellizcar,spanish
3173,1,0,sentir,spanish
3174,1,0,duro,spanish
3175,1,0,suave,spanish
3176,1,0,áspero,spanish
3178,1,0,liso,spanish
3179,1,0,afilado,spanish
3180,1,0,aguzado,spanish
3181,1,0,filoso,spanish
3182,1,0,romo,spanish
3183,1,0,embotado,spanish
3184,1,0,pesado,spanish
3185,1,0,liviano,spanish
3186,1,0,ligero,spanish
3187,1,0,mojado,spanish
3188,1,0,húmedo,spanish
3189,1,0,seco,spanish
3190,1,0,caliente,spanish
3191,1,0,tibio,spanish
3192,1,0,cálido,spanish
3193,1,0,frío,spanish
3194,1,0,limpio,spanish
3195,1,0,sucio,spanish
3196,1,0,arrugado,spanish
3197,1,0,alma,spanish
3198,1,0,sorprendido,spanish
3199,1,0,estupefacto,spanish
3200,1,0,buena,spanish
3201,1,0,suerte,spanish
3202,1,0,mala,spanish
3204,1,0,alegre,spanish
3205,1,0,contento,spanish
3206,1,0,feliz,spanish
3207,1,0,reír,spanish
3208,1,0,sonreír,spanish
3209,1,0,jugar,spanish
3210,1,0,querer,spanish
3211,1,0,amar,spanish
3212,1,0,besar,spanish
3213,1,0,abrazar,spanish
3214,1,0,dolor,spanish
3215,1,0,tristeza,spanish
3217,1,0,pena,spanish
3218,1,0,ansiedad,spanish
3219,1,0,angustia,spanish
3220,1,0,preocupación,spanish
3221,1,0,lamentar,spanish
3223,1,0,compasión,spanish
3224,1,0,lástima,spanish
3225,1,0,llorar,spanish
3226,1,0,lágrima,spanish
3227,1,0,gemir,spanish
3228,1,0,odiar,spanish
3229,1,0,enojo,spanish
3230,1,0,ira,spanish
3231,1,0,rabia,spanish
3232,1,0,envidia,spanish
3233,1,0,celos,spanish
3234,1,0,vergüenza,spanish
3235,1,0,orgulloso,spanish
3236,1,0,osar,spanish
3237,1,0,atreverse,spanish
3238,1,0,valiente,spanish
3239,1,0,miedo,spanish
3240,1,0,susto,spanish
3241,1,0,peligro,spanish
3242,1,0,anhelar,spanish
3243,1,0,desear,spanish
3244,1,0,escoger,spanish
3245,1,0,elegir,spanish
3246,1,0,esperanza,spanish
3247,1,0,fiel,spanish
3248,1,0,verdadero,spanish
3249,1,0,mentir,spanish
3250,1,0,engaɲo,spanish
3251,1,0,perdonar,spanish
3252,1,0,bueno,spanish
3253,1,0,malo,spanish
3254,1,0,correcto,spanish
3255,1,0,incorrecto,spanish
3256,1,0,falso,spanish
3257,1,0,culpa,spanish
3258,1,0,equivocación,spanish
3259,1,0,error,spanish
3261,1,0,censura,spanish
3262,1,0,exaltar,spanish
3263,1,0,alabar,spanish
3264,1,0,hermoso,spanish
3265,1,0,bonito,spanish
3266,1,0,lindo,spanish
3267,1,0,feo,spanish
3268,1,0,codicioso,spanish
3269,1,0,voraz,spanish
3270,1,0,hábil,spanish
3271,1,0,capaz,spanish
3272,1,0,mente,spanish
3273,1,0,pensamiento,spanish
3274,1,0,pensar,spanish
3275,1,0,creer,spanish
3276,1,0,suponer,spanish
3278,1,0,entender,spanish
3279,1,0,comprender,spanish
3280,1,0,saber,spanish
3281,1,0,conocer,spanish
3282,1,0,adivinar,spanish
3283,1,0,acertar,spanish
3284,1,0,imitar,spanish
3285,1,0,parecer,spanish
3286,1,0,idea,spanish
3287,1,0,concepto,spanish
3288,1,0,sabio,spanish
3289,1,0,necio,spanish
3290,1,0,estúpido,spanish
3291,1,0,tonto,spanish
3292,1,0,loco,spanish
3293,1,0,insano,spanish
3294,1,0,aprender,spanish
3295,1,0,estudiar,spanish
3296,1,0,enseɲar,spanish
3297,1,0,alumno,spanish
3298,1,0,profesor,spanish
3299,1,0,maestro,spanish
3300,1,0,escuela,spanish
3301,1,0,colegio,spanish
3302,1,0,recordar,spanish
3303,1,0,acordarse,spanish
3304,1,0,olvidar,spanish
3306,1,0,evidente,spanish
3307,1,0,obscuro,spanish
3308,1,0,secreto,spanish
3309,1,0,seguro,spanish
3310,1,0,cierto,spanish
3311,1,0,explicar,spanish
3312,1,0,propósito,spanish
3313,1,0,intención,spanish
3314,1,0,causar,spanish
3315,1,0,dudar,spanish
3316,1,0,sospechar,spanish
3317,1,0,traicionar,spanish
3318,1,0,necesidad,spanish
3319,1,0,fácil,spanish
3320,1,0,difícil,spanish
3321,1,0,tratar,spanish
3322,1,0,probar,spanish
3323,1,0,modo,spanish
3324,1,0,manera,spanish
3325,1,0,y,spanish
3326,1,0,porque,spanish
3327,1,0,si,spanish
3328,1,0,o,spanish
3329,1,0,sí,spanish
3330,1,0,afirmativo,spanish
3332,1,0,negativo,spanish
3333,1,0,cómo,spanish
3334,1,0,cuántos,spanish
3335,1,0,cuánto,spanish
3336,1,0,qué,spanish
3337,1,0,cuándo,spanish
3338,1,0,dónde,spanish
3339,1,0,cuál,spanish
3340,1,0,quién,spanish
3344,1,0,cantar,spanish
3345,1,0,gritar,spanish
3346,1,0,cuchichear,spanish
3347,1,0,barbotar,spanish
3348,1,0,hablar,spanish
3349,1,0,entre,spanish
3350,1,0,dientes,spanish
3351,1,0,silbar,spanish
3352,1,0,chiflar,spanish
3353,1,0,chillar,spanish
3354,1,0,aullar,spanish
3356,1,0,tartamudear,spanish
3357,1,0,balbucear,spanish
3358,1,0,decir,spanish
3359,1,0,narrar,spanish
3361,1,0,pronunciar,spanish
3363,1,0,discurso,spanish
3364,1,0,callarse,spanish
3366,1,0,idioma,spanish
3367,1,0,palabra,spanish
3368,1,0,nombre,spanish
3369,1,0,preguntar,spanish
3370,1,0,contestar,spanish
3371,1,0,responder,spanish
3372,1,0,admitir,spanish
3373,1,0,confesar,spanish
3374,1,0,reconocer,spanish
3375,1,0,negar,spanish
3377,1,0,prometer,spanish
3378,1,0,rehusar,spanish
3379,1,0,prohibir,spanish
3380,1,0,reprender,spanish
3381,1,0,llamar,spanish
3382,1,0,llamarse,spanish
3383,1,0,anunciar,spanish
3384,1,0,avisar,spanish
3385,1,0,amenazar,spanish
3386,1,0,jactarse,spanish
3387,1,0,escribir,spanish
3388,1,0,leer,spanish
3389,1,0,papel,spanish
3391,1,0,libro,spanish
3392,1,0,poeta,spanish
3393,1,0,flauta,spanish
3394,1,0,bombo,spanish
3395,1,0,tambor,spanish
3396,1,0,trompeta,spanish
3397,1,0,trompa,spanish
3398,1,0,corneta,spanish
3399,1,0,matraca,spanish
3400,1,0,cascabel,spanish
3401,1,0,país,spanish
3402,1,0,patria,spanish
3403,1,0,ciudad,spanish
3404,1,0,pueblo,spanish
3405,1,0,límite,spanish
3406,1,0,frontera,spanish
3408,1,0,gente,spanish
3409,1,0,tribu,spanish
3410,1,0,clan,spanish
3411,1,0,jefe,spanish
3412,1,0,cacique,spanish
3413,1,0,bastón,spanish
3414,1,0,bordón,spanish
3415,1,0,gobernar,spanish
3416,1,0,rey,spanish
3417,1,0,gobernante,spanish
3418,1,0,reina,spanish
3419,1,0,noble,spanish
3420,1,0,ciudadano,spanish
3421,1,0,súbdito,spanish
3422,1,0,amo,spanish
